20004.453
15829.126
12516.703
9909.4424
7835.48
6217.2461
4905.291
3881.2737
3070.9827
2430.7778
1923.1537
1522.4358
1203.8446
952.86591
754.27557
596.71857
471.96338
373.20856
295.47278
233.87738
185.05922
146.35823
115.77804
91.6721
72.51701
57.36816
45.3629
35.93134
28.40909
22.48202
17.79613
14.06813
11.1448
8.81772
6.97545
5.5173
4.36941
3.45686
2.73547
2.16054
1.70952
1.35352
1.07079
0.84734
0.67072
0.53067
0.41976
0.33183
0.26261
0.20791
0.16452
0.13007
0.10309
0.08153
0.06443
0.05102
0.04042
0.03192
0.02528
0.01999
